endTime,artistName,trackName,msPlayed
2022-03-02 17:00,Osho Jain,Khud Se,23
2022-03-02 17:03,Advait,Tu Hai Kahaan?,180000
2022-03-02 17:08,Prabhash Joshi,Namo Namo Soothe Rendition,297640
2022-03-02 17:10,Powfu,Feel That Again,659
2022-03-02 17:10,MAX,Lights Down Low,812
2022-03-02 17:10,Billie Eilish,when the party's over,606
2022-03-02 17:10,Hozier,From Eden,1917
2022-03-02 17:10,Ben Platt,Grow As We Go,8895
2022-03-02 17:10,Vampire Weekend,This Life,42561
2022-03-02 17:10,Powfu,"a world of chaos (feat. Rxseboy, Jomie & Ivri)",681
2022-03-02 17:15,Raghav,Sufi,292487
2022-03-04 02:26,Raghav,Sufi,43636
2022-03-04 02:30,Yoke Lore,Beige,197808
2022-03-04 02:33,Yoke Lore,Beige,201602
2022-03-04 02:36,Aminé,Invincible,190991
2022-03-04 02:47,Blackway,What's Up Danger (with Black Caviar),222306
2022-03-04 02:50,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040
2022-03-04 02:52,Jaden,Way Up,153773
2022-03-04 02:55,Nicki Minaj,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",174893
2022-03-04 02:58,Aminé,Invincible,196386
2022-03-04 03:01,Duckwrth,Start a Riot,171466
2022-03-04 03:05,Juice WRLD,Hide (feat. Seezyn),205800
2022-03-04 03:08,Thutmose,Memories,199146
2022-03-04 03:11,Ski Mask The Slump God,Save The Day (feat. Coi Leray & LouGotCash),178720
2022-03-04 03:14,Beau Young Prince,Let Go,177653
2022-03-04 03:19,Lil Wayne,Scared of the Dark (feat. XXXTENTACION),225433
2022-03-04 04:31,Lil Wayne,Scared of the Dark (feat. XXXTENTACION),5718
2022-03-04 04:31,The Bilz & Kashif,Tera Nasha,2643
2022-03-04 04:35,Yoke Lore,Beige,190900
2022-03-04 04:35,Aminé,Invincible,3282
2022-03-04 04:37,Tanmaya Bhatnagar,Kya Tum Naraaz Ho? (Raw),116145
2022-03-04 04:40,Rishabh Tiwari,Duniyadari,195272
2022-03-04 04:43,Osho Jain,Khud Se,165648
2022-03-06 06:50,Tanmaya Bhatnagar,Kya Tum Naraaz Ho? (Raw),3884
2022-03-06 06:50,Aditya A,Chaand Baaliyan,61987
2022-03-06 06:52,Advait,Tu Hai Kahaan?,131965
2022-03-06 06:54,Suzonn,Farq hai,89297
2022-03-06 07:01,Nirvana,Something In The Way,58240
2022-03-06 07:44,Anuv Jain,Gul,217241
2022-03-06 07:49,Prabhash Joshi,Mann Banjaara,259849
2022-03-06 07:53,When Chai Met Toast,Believe,236700
2022-03-06 07:57,Danny Zee,Udh Chaliye,225120
2022-03-06 08:01,Anuv Jain,Baarishein,207309
2022-03-06 08:04,Raghav Chaitanya,Lamhe,199500
2022-03-06 08:09,Prabhash Joshi,Namo Namo Soothe Rendition,297640
2022-03-06 10:12,J. Cole,No Role Modelz,140056
2022-03-08 06:39,J. Cole,No Role Modelz,332607
2022-03-08 07:09,J. Cole,No Role Modelz,177156
2022-03-08 10:44,J. Cole,MIDDLE CHILD,9346
2022-03-08 10:44,J. Cole,No Role Modelz,278341
2022-03-08 10:49,J. Cole,Wet Dreamz,239266
2022-03-08 10:50,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),96986
2022-03-08 10:52,J. Cole,a m a r i,93360
2022-03-08 10:55,J. Cole,a m a r i,5320
2022-03-08 10:56,J. Cole,a m a r i,30906
2022-03-08 11:00,J. Cole,No Role Modelz,247114
2022-03-08 11:01,The Bilz & Kashif,Tera Nasha,478
2022-03-08 11:01,J. Cole,No Role Modelz,20294
2022-03-08 11:06,J. Cole,No Role Modelz,274036
2022-03-08 11:08,J. Cole,Wet Dreamz,167543
2022-03-08 11:09,J. Cole,p r i d e . i s . t h e . d e v i l (with Lil Baby),3012
2022-03-08 11:10,J. Cole,a m a r i,98825
2022-03-08 11:11,J. Cole,t h e . c l i m b . b a c k,64500
2022-03-08 11:13,J. Cole,KOD,2469
2022-03-08 11:13,Bas,The Jackie (with J. Cole & Lil Tjay),109777
2022-03-08 11:14,J. Cole,Snow On Tha Bluff,42821
2022-03-08 11:15,J. Cole,Snow On Tha Bluff,16161
2022-03-08 11:17,Osho Jain,"Uljhe Hue - From ""Uljhe Hue""",112750
2022-03-08 11:17,Osho Jain,"Uljhe Hue - From ""Uljhe Hue""",74
2022-03-08 11:20,J. Cole,a m a r i,148421
2022-03-08 11:23,J. Cole,No Role Modelz,179502
2022-03-08 11:25,J. Cole,No Role Modelz,113297
2022-03-08 11:26,Yoke Lore,Beige (unburdened),0
2022-03-08 11:26,The Bilz & Kashif,Tera Nasha,38997
2022-03-08 11:26,Raghav,Sufi,1527
2022-03-08 11:27,Yoke Lore,Beige,61217
2022-03-08 12:58,J. Cole,a m a r i,942
2022-03-08 13:02,J. Cole,No Role Modelz,222720
2022-03-08 13:07,J. Cole,No Role Modelz,228168
2022-03-08 13:10,J. Cole,a m a r i,148421
2022-03-08 13:16,Yoke Lore,Beige (unburdened),1795
2022-03-08 13:16,The Bilz & Kashif,Tera Nasha,130243
2022-03-08 13:16,Raghav,Sufi,9730
2022-03-08 13:19,Powfu,Feel That Again,627
2022-03-08 13:19,MAX,Lights Down Low,23
2022-03-08 13:19,Tanmaya Bhatnagar,Kya Tum Naraaz Ho? (Raw),740
2022-03-08 13:19,Rishabh Tiwari,Duniyadari,2918
2022-03-08 13:19,Advait,Tu Hai Kahaan?,907
2022-03-08 13:19,Pritam,Jiyein Kyun,2027
2022-03-08 13:19,Billie Eilish,when the party's over,1860
2022-03-08 13:19,Danny Zee,Akhiyaan,3777
2022-03-08 13:19,Yoke Lore,Beige,161950
2022-03-08 13:19,Hozier,From Eden,1251
2022-03-08 13:19,Ben Platt,Grow As We Go,9544
2022-03-08 13:19,Prabhash Joshi,Namo Namo Soothe Rendition,226
2022-03-08 13:19,Osho Jain,Khud Se,584
2022-03-08 13:19,Vampire Weekend,This Life,547
2022-03-08 13:19,Aminé,Invincible,1017
2022-03-08 13:19,Powfu,"a world of chaos (feat. Rxseboy, Jomie & Ivri)",1130
2022-03-08 13:21,awfultune,I Met Sarah in the Bathroom,92076
2022-03-09 10:21,J. Cole,A Tale Of 2 Citiez,269721
2022-03-09 10:25,J. Cole,No Role Modelz,212256
2022-03-09 11:18,Kendrick Lamar,HUMBLE.,3208
2022-03-10 05:53,J. Cole,False Prophets,237426
2022-03-10 06:00,J. Cole,Ville Mentality,26374
2022-03-10 06:00,J. Cole,Change,331480
2022-03-10 06:00,J. Cole,Power Trip (feat. Miguel),1432
2022-03-10 06:01,Jeezy,"American Dream (feat. J. Cole, Kendrick Lamar)",15050
2022-03-10 06:01,J. Cole,4 Your Eyez Only,34137
2022-03-10 06:04,J. Cole,Lights Please,872
2022-03-10 06:04,J. Cole,Lost Ones,11188
2022-03-10 06:04,J. Cole,4 Your Eyez Only,1104
2022-03-10 06:04,J. Cole,She Knows (feat. Amber Coffman & Cults),5791
2022-03-10 06:09,J. Cole,No Role Modelz,292799
2022-03-10 06:11,J. Cole,a m a r i,98724
2022-03-10 06:11,Raghav,Sufi,3910
2022-03-10 06:14,Yoke Lore,Beige,166385
2022-03-10 06:14,Aminé,Invincible,25981
2022-03-10 06:15,Tanmaya Bhatnagar,Kya Tum Naraaz Ho? (Raw),595
2022-03-10 06:15,Rishabh Tiwari,Duniyadari,708
2022-03-10 06:15,Advait,Tu Hai Kahaan?,12528
2022-03-10 06:15,Advait,Tu Hai Kahaan?,23
2022-03-10 06:15,Pritam,Jiyein Kyun,544
2022-03-10 06:15,Danny Zee,Akhiyaan,2977
2022-03-10 06:15,Prabhash Joshi,Namo Namo Soothe Rendition,500
2022-03-10 06:15,Prabhash Joshi,Namo Namo Soothe Rendition,477
2022-03-10 06:15,Matthew Koma,Suitcase,10350
2022-03-10 06:15,Osho Jain,Khud Se,1005
2022-03-10 06:15,Vampire Weekend,This Life,885
2022-03-10 06:16,Silent Ocean,Raanjhanaa - Lofi Flip,19888
2022-03-10 06:18,Eminem,Stan,128085
2022-03-10 11:30,Jon Bellion,Hand Of God - Outro,46
2022-03-10 11:30,Eminem,Stan,5064
2022-03-10 11:31,Eminem,Stan,44660
2022-03-10 11:34,The Plot In You,FEEL NOTHING,215256
2022-03-10 11:36,Eminem,Venom - Music From The Motion Picture,93478
2022-03-10 13:21,Satinder Sartaaj,Udaarian - 2.0,177935
2022-03-10 13:24,AP Dhillon,DESIRES,168000
2022-03-10 13:25,Satinder Sartaaj,Dehleez - Seven Rivers,7920
2022-03-10 13:25,Anu Amanat,"Do Gallan (Cover Version) - Fresh Side, Vol. 1",32241
2022-03-10 13:36,The PropheC,Kina Chir,139756
2022-03-10 13:40,Kaka,Temporary pyar,209821
2022-03-10 15:03,Satinder Sartaaj,Udaarian - 2.0,72050
2022-03-10 15:08,J. Cole,No Role Modelz,292799
2022-03-10 15:10,J. Cole,a m a r i,148421
2022-03-10 15:11,The Bilz & Kashif,Tera Nasha,9808
2022-03-10 15:15,Raghav,Sufi,251111
2022-03-10 15:19,Yoke Lore,Beige (unburdened),196493
2022-03-10 15:22,Yoke Lore,Beige,194685
2022-03-11 04:35,J. Cole,No Role Modelz,292799
2022-03-11 04:37,J. Cole,a m a r i,148421
2022-03-11 04:38,The Bilz & Kashif,Tera Nasha,36604
2022-03-12 16:47,Dikshant,Aankhon Se Batana,4575
2022-03-12 17:44,Yoke Lore,Beige,3410
2022-03-12 17:48,Dikshant,Aankhon Se Batana,221271
2022-03-12 17:54,J. Cole,No Role Modelz,292799
2022-03-12 17:56,J. Cole,a m a r i,148421
2022-03-12 17:57,The Bilz & Kashif,Tera Nasha,29554
2022-03-12 18:01,Dikshant,Aankhon Se Batana,221271
2022-03-12 18:04,J. Cole,No Role Modelz,155118
2022-03-12 18:04,Coldplay,Viva La Vida,3990
2022-03-12 18:10,MAGIC!,Rude,310810
2022-03-12 18:14,Dikshant,Aankhon Se Batana,255570
2022-03-12 18:18,Anuv Jain,Gul,217241
2022-03-12 18:24,Ayushmann Khurrana,Chan Kitthan,334768
2022-03-12 18:26,Ayushmann Khurrana,O Heeriye,98530
2022-03-12 18:28,Ammy Virk,Haaye ve,173680
2022-03-12 18:30,Akhil,Khaab,97110
2022-03-12 18:32,Gurnam Bhullar,Diamond,124790
2022-03-12 18:33,Dhruv Sthetick,Tu Nasha,39060
2022-03-12 18:34,Anuv Jain,Baarishein,31870
2022-03-12 18:38,Anuv Jain,Riha,229120
2022-03-12 18:42,Ranjit Bawa,Meri Sardarniye,112330
2022-03-12 18:43,Harrdy Sandhu,Yaarr Ni Milyaa,82
2022-03-12 18:43,Ranjit Bawa,Meri Sardarniye,2040
2022-03-12 18:44,B Praak,Shukriya,55470
2022-03-12 18:50,Akhil,Teri Khaamiyan,333460
2022-03-12 18:54,Stebin Ben,Afsos Karoge,235120
2022-03-12 18:54,Ranjit Bawa,Meri Sardarniye,2210
2022-03-12 18:55,Asim Azhar,"Ghalat Fehmi - From ""Superstar""",70190
2022-03-12 18:56,Pritam,In Dino,0
2022-03-12 19:00,VIBIE,In Dino - Lofi Flip,208160
2022-03-12 19:02,Prateek Kuhad,Tum Jab Paas,151260
2022-03-13 06:45,Prateek Kuhad,Tum Jab Paas,4880
2022-03-13 06:48,Dikshant,Aankhon Se Batana,221271
2022-03-13 06:49,Dikshant,Hum Badal Gaye,8738
2022-03-13 06:51,Aditya A,Chaand Baaliyan,103264
2022-03-13 06:54,Ayushmann Khurrana,Nazm Nazm feat. Ayushmann Khurana,194634
2022-03-13 06:57,Aditya Rikhari,Kya Karein,158812
2022-03-13 07:00,Anurag Vashisht,Tere Jaane Se,126537
2022-03-13 16:27,Dikshant,Aankhon Se Batana,218888
2022-03-13 16:32,Dikshant,Aankhon Se Batana,221271
2022-03-13 16:34,J. Cole,No Role Modelz,103818
2022-03-13 20:06,Maddy Soma,Untill I Die,1996
2022-03-13 20:09,Stephen Sanchez,Until I Found You,177720
2022-03-14 04:53,Stephen Sanchez,Until I Found You,177720
2022-03-14 04:57,Dikshant,Aankhon Se Batana,221271
2022-03-14 05:02,J. Cole,No Role Modelz,292799
2022-03-14 05:04,J. Cole,a m a r i,148421
2022-03-14 05:06,The Bilz & Kashif,Tera Nasha,90436
2022-03-14 07:52,Dikshant,Aankhon Se Batana,18458
2022-03-14 07:52,Stephen Sanchez,Until I Found You,750
2022-03-14 07:52,Atif Aslam,Tera Hone Laga Hoon,4018
2022-03-14 08:02,Atif Aslam,Tu Jaane Na,341933
2022-03-14 16:33,Atif Aslam,Jab Koi Baat - Recreated,192228
2022-03-14 16:34,Atif Aslam,O Saathi,95979
2022-03-14 21:25,Dikshant,Aankhon Se Batana,2846
2022-03-14 21:28,Stephen Sanchez,Until I Found You,177720
2022-03-14 21:31,Dikshant,Aankhon Se Batana,221271
2022-03-14 21:36,J. Cole,No Role Modelz,292799
2022-03-14 21:39,J. Cole,a m a r i,148421
2022-03-15 02:37,Stephen Sanchez,Until I Found You,177720
2022-03-15 02:40,Dikshant,Aankhon Se Batana,221271
2022-03-15 02:44,J. Cole,No Role Modelz,236765
2022-03-15 02:47,The Bilz & Kashif,Tera Nasha,5670
2022-03-15 02:47,J. Cole,No Role Modelz,4750
2022-03-15 02:47,J. Cole,a m a r i,148421
2022-03-15 02:47,J. Cole,a m a r i,23
2022-03-15 02:50,Stephen Sanchez,Until I Found You,177720
2022-03-15 02:51,Dikshant,Aankhon Se Batana,63406
2022-03-15 07:15,Dikshant,Aankhon Se Batana,11620
2022-03-15 07:15,Stephen Sanchez,Until I Found You,177720
2022-03-15 07:17,J. Cole,No Role Modelz,94103
2022-03-15 08:45,J. Cole,No Role Modelz,189683
2022-03-15 18:02,Stephen Sanchez,Until I Found You,177720
2022-03-15 18:07,Dikshant,Aankhon Se Batana,221271
2022-03-15 18:07,J. Cole,No Role Modelz,28700
2022-03-16 12:41,Stephen Sanchez,Until I Found You,12538
2022-03-16 12:41,J. Cole,No Role Modelz,2992
2022-03-16 12:41,Stephen Sanchez,Hold Her While You Can,3361
2022-03-16 12:55,Stephen Sanchez,Until I Found You - Piano Version,546057
2022-03-16 13:05,Stephen Sanchez,I Want You,107979
2022-03-16 13:09,Stephen Sanchez,Until I Found You - Piano Version,184895
2022-03-16 13:11,Stephen Sanchez,I Want You,88277
2022-03-16 13:11,Stephen Sanchez,The Pool,21358
2022-03-16 13:12,Rishabh Tiwari,Duniyadari,2165
2022-03-16 13:12,J. Cole,No Role Modelz,60284
2022-03-16 13:12,Raghav,Sufi,21
2022-03-16 18:37,Stephen Sanchez,Until I Found You - Piano Version,184895
2022-03-16 18:39,Stephen Sanchez,Until I Found You,7688
2022-03-16 19:07,Anurag Vashisht,Tere Jaane Se,399253
2022-03-16 19:10,Ali Sethi,Chan Kithan,42036
2022-03-16 19:11,Aditya A,Chaand Baaliyan,103264
2022-03-16 19:12,Dikshant,Aankhon Se Batana,14110
2022-03-16 19:15,Anurag Vashisht,Tere Jaane Se,208320
2022-03-16 19:16,Stephen Sanchez,Until I Found You - Piano Version,61080
2022-03-16 19:20,Anuv Jain,Gul,217241
2022-03-16 19:25,Ali Sethi,Chan Kithan,233012
2022-03-16 19:27,Advait,Tu Hai Kahaan?,165437
2022-03-16 19:28,Tanmaya Bhatnagar,Kya Tum Naraaz Ho? (Raw),35170
2022-03-16 19:33,Pritam,Teri Jhuki Nazar,279186
2022-03-16 19:34,Pritam,Haan Tu Hain,49303
2022-03-16 19:38,Pritam,Zara Sa,205673
2022-03-16 19:41,A.R. Rahman,Enna Sona,213632
2022-03-16 19:46,KK,Tu Hi Meri Shab Hai,294847
2022-03-16 19:51,Arijit Singh,Lo Maan Liya,186244
2022-03-16 19:57,Atif Aslam,Aadat,333740
2022-03-16 19:58,Rahat Fateh Ali Khan,Tujhe Dekh Dekh,33751
2022-03-16 20:02,Atif Aslam,"Jeena Jeena (From ""Badlapur"")",228968
2022-03-16 20:03,Jawad Ahmad,Samjhawan,57331
2022-03-16 20:20,Stephen Sanchez,Until I Found You,5077
2022-03-16 20:23,Stephen Sanchez,Until I Found You - Piano Version,184895
2022-03-16 20:24,Dikshant,Aankhon Se Batana,6511
2022-03-16 20:24,Stephen Sanchez,Until I Found You,46242
2022-03-16 20:29,J. Cole,No Role Modelz,292799
2022-03-16 20:32,J. Cole,a m a r i,148421
2022-03-16 20:33,The Bilz & Kashif,Tera Nasha,5449
2022-03-16 20:36,Raghav,Sufi,222223
2022-03-17 03:49,Eminem,When I'm Gone,30
2022-03-17 03:49,Linkin Park,Battle Symphony,2451
2022-03-17 03:49,Rishabh,Akhiyaan Da Surma (Lokan Ton Chhuppa Ke Rakhin),0
2022-03-17 03:49,Anuv Jain,Baarishein,790
2022-03-17 03:51,Rishabh,Akhiyaan Da Surma (Lokan Ton Chhuppa Ke Rakhin),157721
2022-03-17 03:57,Silent Ocean,Raanjhanaa - Lofi Flip,3821
2022-03-17 03:57,Eminem,When I'm Gone,281320
2022-03-17 03:57,Parmish Verma,Le Chakk Main Aa Gya,3696
2022-03-17 03:59,Eminem,Good Guy (feat. Jessie Reyez),142192
2022-03-17 04:01,NateWantsToBattle,"Unravel (From ""Tokyo Ghoul"")",89348
2022-03-17 04:05,Imagine Dragons,Bad Liar,260773
2022-03-17 04:08,Aditya Rikhari,Kya Karein,158812
2022-03-17 04:13,Harrdy Sandhu,Yaarr Ni Milyaa,244264
2022-03-17 04:31,Roddy Ricch,The Box,8248
2022-03-17 04:31,Harrdy Sandhu,Yaarr Ni Milyaa,1111
2022-03-17 04:31,When Chai Met Toast,Forever,1241
2022-03-17 04:31,Petit Biscuit,Sunset Lover,23
2022-03-17 04:31,Prateek Kuhad,Tum Jab Paas,6250
2022-03-17 04:34,Jon Bellion,"Superman, The Gift And The Curse",185626
2022-03-17 04:37,MKTO,How Can I Forget,177140
2022-03-17 04:44,Sachet Tandon,"Bekhayali (From ""Kabir Singh"")",371790
2022-03-17 04:48,Darshan Raval,Kaash Aisa Hota,212800
2022-03-17 04:51,G-Eazy,Him & I (with Halsey),211943
2022-03-17 04:57,Taylor Swift,exile (feat. Bon Iver),285634
2022-03-17 05:00,Avicii,Fades Away (feat. Noonie Bao),4009
2022-03-17 05:00,ILLENIUM,Crawl Outta Love,185549
2022-03-17 05:02,Ali Gatie,What If I Told You That I Love You,2213
2022-03-17 05:02,Rishabh Tiwari,Duniyadari,125890
2022-03-17 05:02,STARSET,DIE FOR YOU,3082
2022-03-17 05:05,Lucidious,Drowning,5568
2022-03-17 05:05,The Avett Brothers,If It's The Beaches,126705
2022-03-17 05:08,Maroon 5,Maps,189960
2022-03-17 05:12,The Lumineers,Life In The City,231360
2022-03-17 05:25,The Unknown Songbird,Unravel (Tokyo Ghoul),221400
2022-03-17 05:28,The Unknown Songbird,Unravel (Tokyo Ghoul),2291
2022-03-17 05:33,Jon Bellion,Hand Of God - Outro,246639
2022-03-17 05:33,BANNERS,Someone To You,1340
2022-03-17 05:36,Kygo,Sunrise (feat. Jason Walker),185575
2022-03-17 05:42,EDEN,untitled,337332
2022-03-17 05:45,Pop Smoke,Mood Swings (feat. Lil Tjay),3725
2022-03-17 05:45,Hozier,Like Real People Do,174677
2022-03-17 05:47,Tune in with Chewie,"Remembering (From ""Tokyo Ghoul:Re"")",99920
2022-03-17 06:00,Tune in with Chewie,"Remembering (From ""Tokyo Ghoul:Re"")",3281
2022-03-17 06:19,Avicii,Bad Reputation (feat. Joe Janiak),205416
2022-03-17 06:35,JP Saxe,If the World Was Ending (feat. Julia Michaels),1133
2022-03-17 06:35,Zack Knight,Nakhre,2279
2022-03-17 06:35,The Script,The Last Time,4658
2022-03-17 06:35,The Script,The Last Time,947
2022-03-17 06:35,Jaymes Young,I'll Be Good,976
2022-03-17 06:35,Matthew Perryman Jones,Living in the Shadows,1382
2022-03-17 06:35,Jon Bellion,All Time Low,487
2022-03-17 06:36,G-Eazy,"Me, Myself & I",573
2022-03-17 06:36,Jon Bellion,All Time Low,23
2022-03-17 06:39,Jon Bellion,All Time Low,219460
2022-03-17 06:43,G-Eazy,"Me, Myself & I",251466
2022-03-17 06:48,The Chainsmokers,Something Just Like This,247626
2022-03-17 06:51,Alec Benjamin,Must Have Been The Wind,177805
2022-03-17 06:54,Alexander 23,IDK You Yet,184638
2022-03-17 06:59,Mr. Probz,Space For Two,205041
2022-03-17 09:56,Cartoon,On & On,388
2022-03-17 09:56,Jon Bellion,Paper Planes,4158
2022-03-17 09:56,Alesso,Midnight (feat. Liam Payne),613
2022-03-17 09:56,Mr. Probz,Space For Two,1322
2022-03-17 09:56,Coldplay,A Sky Full of Stars,1081
2022-03-17 10:00,Florence + The Machine,Jenny of Oldstones (Game of Thrones),189651
2022-03-17 10:04,Eminem,River (feat. Ed Sheeran),197499
2022-03-17 10:09,Eminem,River (feat. Ed Sheeran),2056
2022-03-17 10:09,Sarmad Qadeer,Aeroplane,1990
2022-03-17 10:10,Bruno Mars,Talking to the Moon,421
2022-03-17 10:10,Bruno Mars,Talking to the Moon,1515
2022-03-17 10:10,Dax,She Cheated Again,2183
2022-03-17 10:10,Eminem,Stan,569
2022-03-17 10:10,Eminem,Stan,1412
2022-03-17 10:13,Bruno Mars,Talking to the Moon,217866
2022-03-17 10:20,Eminem,Stan,404106
2022-03-17 12:00,Mohit Chauhan,"Kyun Dil Mera - From ""Paharganj""",954
2022-03-17 12:00,Masked Wolf,Astronaut In The Ocean,1480
2022-03-17 12:01,Lucidious,Moment of Silence,19055
2022-03-17 12:27,Jawad Ahmad,Samjhawan,6390
2022-03-17 12:27,Anurag Vashisht,Tere Jaane Se,13370
2022-03-17 13:03,Anurag Vashisht,Tere Jaane Se,141540
2022-03-18 01:17,Lucidious,Moment of Silence,774
2022-03-18 01:17,EDEN,sex,883
2022-03-18 01:17,The Weeknd,Heartless,3451
2022-03-18 01:18,The Chainsmokers,Beach House,1879
2022-03-18 01:18,Yoke Lore,Beige (unburdened),2440
2022-03-18 01:23,Yoke Lore,Beige (unburdened),282721
2022-03-18 01:26,The Chainsmokers,Beach House,206120
2022-03-18 01:30,Vince Staples,Home,135447
2022-03-18 01:33,Avicii,Waiting For Love,230613
2022-03-18 01:34,AJR,Netflix Trip,652
2022-03-18 01:34,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),2171
2022-03-18 01:34,KK,Beete Lamhein,710
2022-03-18 01:37,EDEN,Fumes,183572
2022-03-18 01:40,Phora,"Sinner, Pt. 3",217549
2022-03-18 01:41,Alexander Rybak,Fairytale,37908
2022-03-18 16:37,Stephen Sanchez,Until I Found You - Piano Version,184895
2022-03-18 18:00,Stephen Sanchez,Until I Found You,164792
2022-03-19 11:44,Jaymes Young,Happiest Year,1067
2022-03-19 11:44,Imagine Dragons,Whatever It Takes,177
2022-03-19 11:44,Tryhardninja,Find the Pieces,5780
2022-03-19 11:45,KSI,Patience (feat. YUNGBLUD & Polo G),580
2022-03-19 11:47,The Chainsmokers,Who Do You Love - R3HAB Remix,121188
2022-03-19 11:48,Alec Benjamin,If We Have Each Other,76295
2022-03-19 11:51,Fall Out Boy,The Last Of The Real Ones,2708
2022-03-19 11:51,Passenger,Holes,179305
2022-03-19 11:54,Bastille,Admit Defeat,185680
2022-03-19 11:55,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",1219
2022-03-19 11:55,Matthew Koma,Suitcase,39277
2022-03-19 12:01,Marshmello,Tongue Tied (with YUNGBLUD & blackbear),5305
2022-03-19 12:01,EDEN,drugs,338333
2022-03-19 12:05,The Chainsmokers,Takeaway,189071
2022-03-19 12:05,ILLENIUM,Good Things Fall Apart (with Jon Bellion),740
2022-03-19 12:05,Måneskin,Beggin',1078
2022-03-19 12:05,Imagine Dragons,Shots - Broiler Remix,643
2022-03-19 12:05,Witt Lowry,Wonder If You Wonder,1437
2022-03-19 12:05,Sia,"Genius (feat. Sia, Diplo, and Labrinth) - Lil Wayne Remix",2810
2022-03-19 12:05,Roxen Band,Hum Jee Lenge - Rock Version,834
2022-03-19 12:05,StaySolidRocky,Party Girl,2260
2022-03-19 12:05,Lukas Graham,Love Someone,2348
2022-03-19 12:18,John Legend,All of Me,118320
2022-03-21 04:36,Patrick Watson,Je te laisserai des mots,1320
2022-03-21 04:36,Patrick Watson,Je te laisserai des mots,3806
2022-03-21 04:36,Linkin Park,One Step Closer,614
2022-03-21 04:36,Linkin Park,One Step Closer,512
2022-03-21 04:36,John Legend,All of Me,1896
2022-03-21 04:36,Jaden,Way Up,902
2022-03-21 04:40,The Chainsmokers,Young,224773
2022-03-21 04:44,Leonard Cohen,Hallelujah,247111
2022-03-21 04:44,Imagine Dragons,Demons,1790
2022-03-21 04:45,Jon Bellion,Woke The F*ck Up,771
2022-03-21 04:45,Juice WRLD,Wishing Well,902
2022-03-21 04:46,A.R. Rahman,Nadaan Parinde,475
2022-03-21 04:46,Harry Styles,Falling,331
2022-03-21 04:46,KSI,Holiday,748
2022-03-21 04:46,SYML,Where's My Love - Acoustic,570
2022-03-21 04:46,Jon Bellion,Woke The F*ck Up,84297
2022-03-21 04:46,John Mayer,I Guess I Just Feel Like,577
2022-03-21 04:46,Juice WRLD,Wishing Well,23
2022-03-21 04:48,OneRepublic,Rescue Me,49275
2022-03-21 04:49,The Chainsmokers,Somebody,59481
2022-03-21 06:10,Stephen Sanchez,Until I Found You,460
2022-03-21 06:13,Dikshant,Aankhon Se Batana,221271
2022-03-21 06:17,Alexander Rybak,Fairytale,183093
2022-03-21 06:20,Major Lazer,Trigger,171986
2022-03-21 06:22,Linkin Park,Battle Symphony,76690
2022-03-21 06:27,BTS,MIC Drop (Steve Aoki Remix) - Full Length Edition,1550
2022-03-21 06:27,Jack & Jack,No One Compares To You,4930
2022-03-21 06:27,Imagine Dragons,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",1990
2022-03-21 06:27,Hiroyuki Sawano,Shingeki Gt 20130218 Kyojin,2430
2022-03-21 06:27,Margot & The Nuclear So And So's,Broadripple Is Burning,226900
2022-03-21 06:27,The Score,The Fear,1510
2022-03-21 06:27,Steve Angello,Flashing Lights,3180
2022-03-21 06:27,blackbear,the 1,6030
2022-03-21 06:27,EDEN,Fumes,1220
2022-03-21 06:28,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",1450
2022-03-21 06:28,The Chainsmokers,Somebody,1090
2022-03-21 06:28,Akcent,That's My Name,790
2022-03-21 06:28,The Weeknd,Often,2970
2022-03-21 06:28,Kailash Kher,Saiyyan,1470
2022-03-21 06:28,AP Dhillon,TERE TE,720
2022-03-21 06:31,Avicii,Never Leave Me (feat. Joe Janiak),171726
2022-03-21 06:35,blackbear,do re mi,2140
2022-03-21 06:35,Papithbk,Sad Nibba Hours,3550
2022-03-21 06:35,T.I.,That's All She Wrote,1730
2022-03-21 06:35,Dirty Blond,Temporary Fix,7550
2022-03-21 06:35,Sik World,Liar (feat. Alex Marie Brinkley),7430
2022-03-21 06:35,AP Dhillon,SPACESHIP,4660
2022-03-21 06:35,Jon Bellion,Dead Man Walking,174021
2022-03-21 06:35,Kodaline,Brother,2720
2022-03-21 06:35,SZA,Power is Power (feat. The Weeknd & Travis Scott),7500
2022-03-21 06:35,NF,Lie,1870
2022-03-21 06:35,Darshan Raval,Kaash Aisa Hota,910
2022-03-21 06:36,flora cash,You're Somebody Else,2550
2022-03-21 06:38,Jon Bellion,Kingdom Come,139866
2022-03-21 06:39,Jubin Nautiyal,Humnava Mere,88203
2022-03-21 06:43,Maurice Moore,The Loudest Silence,186723
2022-03-21 06:44,Maroon 5,Maps,590
2022-03-21 06:44,Martin Garrix,Home (feat. Bonn),9730
2022-03-21 06:44,Masked Wolf,Astronaut In The Ocean,1460
